id1	id2	weight
8840	5593	1
8838	5593	1
8840	750	1
8838	750	1
5593	750	1
8840	302	1
8836	200	1
200	3728	1
8871	16	1
2023	970	1
499	970	1
4114	2901	1
4352	2901	1
4352	4114	1
4114	97	1
1135	7487	1
4352	97	1
8026	8632	1
718	8632	1
8631	1199	1
8631	243	1
1199	243	1
1033	8622	1
148	8622	1
4072	806	1
806	6960	1
4072	6960	1
499	2023	1
3631	5	1
55	302	1
373	2506	1
186	302	1
55	39	1
2225	3660	1
39	302	1
266	6	1
3300	5110	1
5110	5111	1
697	266	1
3300	5111	1
4619	8833	1
4619	5678	1
8833	5678	1
4619	2506	1
8833	2506	1
5678	2506	1
8833	373	1
373	5678	1
3482	2852	1
165	458	1
2437	2413	1
48	6260	1
8827	8823	1
8827	172	1
8823	172	1
149	5110	1
2509	8822	1
1372	2256	1
337	2256	1
1372	179	1
9859	605	1
179	2256	1
8821	5636	1
9858	605	1
1001	8821	1
1001	5636	1
5520	428	1
2179	4521	1
2802	711	1
224	48	1
48	8867	1
1050	2413	1
224	248	1
3266	16	1
8868	279	1
1156	8866	1
707	3395	1
139	3395	1
707	139	1
68	3395	1
2179	605	1
707	68	1
68	139	1
6260	8867	1
605	4521	1
224	8867	1
224	6260	1
248	8867	1
4818	605	1
6260	248	1
2179	4818	1
2802	175	1
2179	9859	1
6195	1656	1
8842	8831	1
8819	5909	1
8831	5909	1
8842	5909	1
8819	710	1
8831	710	1
8842	710	1
710	5909	1
8819	451	1
9859	9858	1
8831	451	1
8842	451	1
451	5909	1
8819	30	1
8831	30	1
8842	30	1
30	5909	1
8842	8819	1
8831	8819	1
757	1296	1
6195	327	1
6195	1635	1
2179	9858	1
6195	497	1
9859	4521	1
9858	4521	1
4818	9859	1
1635	497	1
8816	1032	1
4818	9858	1
1632	4983	1
1678	1632	1
72	141	1
72	13	1
141	5	1
13	5	1
1296	961	1
806	498	1
4072	498	1
6960	498	1
720	171	1
659	2396	1
27	3357	1
720	27	1
659	3883	1
659	2995	1
27	752	1
27	682	1
3357	142	1
659	4831	1
394	657	1
720	142	1
394	2766	1
1722	142	1
752	142	1
7389	2260	1
2300	394	1
7389	1766	1
1722	171	1
2300	659	1
8576	409	1
3357	171	1
496	8577	1
9854	7490	1
720	3357	1
9853	7490	1
3357	1722	1
9854	9853	1
720	1722	1
17	111	1
394	659	1
3357	752	1
659	657	1
720	752	1
1722	752	1
3357	682	1
720	682	1
1722	682	1
659	2766	1
2260	1766	1
237	7389	1
237	1766	1
394	2396	1
2300	657	1
6678	8616	1
8604	3719	1
6678	3719	1
8616	3719	1
8604	19	1
6678	19	1
8616	19	1
3719	19	1
657	2396	1
1229	3707	1
2032	1229	1
657	2995	1
2032	3707	1
430	847	1
847	137	1
3740	6211	1
8616	8604	1
6678	8604	1
2766	657	1
4867	6697	1
4427	220	1
43	4427	1
8582	1066	1
8582	1352	1
8582	178	1
1066	178	1
6708	701	1
8597	4867	1
394	4831	1
8597	6697	1
8597	1317	1
394	3883	1
8597	422	1
394	2995	1
6697	269	1
8597	269	1
409	909	1
1113	9853	1
405	775	1
806	169	1
852	8653	1
2873	290	1
372	117	1
43	372	1
43	117	1
4503	6455	1
1529	4503	1
9853	405	1
1529	6455	1
775	1511	1
1113	775	1
4503	346	1
6455	346	1
1529	346	1
4503	54	1
6455	54	1
1529	54	1
9854	405	1
806	3887	1
8576	909	1
2609	6	1
4072	12	1
12	6960	1
405	1511	1
732	5651	1
732	4527	1
968	5651	1
968	4527	1
732	968	1
957	5649	1
284	1895	1
53	1895	1
53	284	1
8625	8630	1
1113	405	1
7490	405	1
8625	571	1
8630	571	1
346	54	1
8645	2066	1
8646	886	1
7490	775	1
8619	240	1
8618	240	1
8586	240	1
8587	240	1
8588	240	1
8589	8594	1
8589	8595	1
8595	8594	1
8590	8589	1
8590	8594	1
8590	8595	1
8589	3782	1
3782	8594	1
8595	3782	1
8590	3782	1
8584	5884	1
8584	1627	1
8588	8587	1
8588	8586	1
1113	9854	1
8619	8586	1
928	8648	1
9854	775	1
9853	775	1
1113	1511	1
43	3765	1
7490	1511	1
8619	8618	1
8586	8618	1
1113	7490	1
8587	8619	1
8587	8618	1
8587	8586	1
8588	8619	1
9854	1511	1
8588	8618	1
9853	1511	1
8870	16	1
782	4324	1
14	954	1
19293	3899	1
5525	251	1
8800	251	1
8802	251	1
2968	251	1
1541	1376	1
1541	19294	1
4257	251	1
19293	1541	1
828	251	1
5525	246	1
8800	246	1
8802	246	1
2968	246	1
4257	246	1
828	246	1
8800	34	1
8802	34	1
1541	7050	1
19294	3899	1
2968	34	1
2968	828	1
467	1190	1
896	7786	1
5525	8800	1
8802	5525	1
8802	8800	1
5525	2968	1
2968	8800	1
8802	2968	1
4257	5525	1
4257	8800	1
4257	8802	1
4257	2968	1
5525	828	1
828	8800	1
7050	3899	1
8802	828	1
1376	3899	1
7050	19294	1
6695	855	1
3266	782	1
2885	2726	1
19293	1376	1
2982	229	1
1570	1884	1
801	4376	1
8746	8745	1
8745	87	1
19293	19294	1
8746	87	1
8745	84	1
8746	84	1
87	84	1
8745	175	1
8746	175	1
200	5092	1
375	827	1
8749	8747	1
8747	59	1
2726	457	1
2726	8759	1
297	169	1
2885	457	1
6157	1095	1
6854	1095	1
7257	2938	1
8764	8762	1
8764	8760	1
8760	8762	1
8764	3226	1
3226	8762	1
19293	7050	1
1376	19294	1
8760	3226	1
8764	13	1
8762	13	1
8760	13	1
3226	13	1
2885	8759	1
457	8759	1
467	4839	1
467	2733	1
467	3802	1
1727	1376	1
1727	19294	1
1727	19293	1
1541	3899	1
8781	32	1
8807	32	1
227	32	1
8806	323	1
8806	93	1
93	323	1
8806	91	1
91	323	1
91	93	1
7467	8805	1
8805	8804	1
7467	8804	1
8805	510	1
7467	510	1
227	236	1
227	8807	1
467	8798	1
1727	7050	1
176	4492	1
807	635	1
435	2468	1
2468	2158	1
250	4384	1
39	4384	1
1018	4492	1
250	39	1
1356	513	1
8781	8807	1
8781	236	1
537	590	1
236	8807	1
19295	3556	1
1727	3899	1
1727	1541	1
227	8781	1
8804	510	1
8805	878	1
7467	878	1
8804	878	1
3802	1190	1
1190	2733	1
1190	4839	1
8797	485	1
4534	485	1
485	8798	1
3802	485	1
485	2733	1
145	8797	1
145	4534	1
145	8798	1
3802	145	1
145	2733	1
145	4839	1
145	1190	1
145	485	1
467	8797	1
1190	8798	1
1190	4534	1
1190	8797	1
3802	8798	1
8805	45	1
8804	45	1
8797	4534	1
8797	8798	1
4534	8798	1
3802	8797	1
3802	4534	1
8797	2733	1
2733	4839	1
4534	2733	1
2733	8798	1
3802	2733	1
8797	4839	1
4534	4839	1
4839	8798	1
3802	4839	1
8749	59	1
3937	2718	1
4375	2718	1
2425	1085	1
8859	19	1
1085	19	1
3803	3935	1
5652	3803	1
5652	3935	1
1150	3803	1
1150	3935	1
5652	1150	1
515	192	1
888	2645	1
888	1719	1
304	627	1
888	3207	1
8846	422	1
8847	570	1
3753	8848	1
2779	8848	1
1085	660	1
20710	97	1
1445	846	1
992	97	1
97	90	1
846	3160	1
627	90	1
846	5641	1
20710	90	1
401	846	1
97	504	1
1643	8811	1
8859	2101	1
8859	2425	1
2425	2101	1
8859	660	1
2101	660	1
2425	660	1
8859	1085	1
1085	2101	1
304	97	1
3753	2779	1
122	8848	1
122	3753	1
122	2779	1
377	263	1
584	263	1
496	263	1
8875	55	1
8873	296	1
8870	8871	1
8871	3266	1
8870	3266	1
8871	2146	1
8870	2146	1
2146	3266	1
8871	4324	1
8870	4324	1
3266	4324	1
2146	4324	1
8871	782	1
8870	782	1
992	20710	1
496	87	1
87	584	1
274	8852	1
115	670	1
115	323	1
862	1008	1
8849	8850	1
250	8849	1
250	8850	1
1141	157	1
8852	233	1
87	377	1
1627	2323	1
2323	178	1
1627	178	1
992	627	1
377	584	1
496	377	1
496	584	1
2637	846	1
401	5641	1
709	2718	1
2838	8763	1
8763	410	1
14860	200	1
200	13147	1
14860	1823	1
1823	13147	1
6511	410	1
2838	410	1
3492	2078	1
14860	13147	1
5630	366	1
9862	169	1
9862	315	1
881	595	1
881	40	1
595	40	1
9861	128	1
5733	5723	1
2838	6511	1
1823	200	1
401	3160	1
8750	7	1
3937	458	1
4375	458	1
458	2718	1
709	458	1
19290	3673	1
4829	3673	1
493	4506	1
4600	1804	1
4600	10	1
10	1804	1
5724	1731	1
5724	351	1
19290	4829	1
932	458	1
932	501	1
458	501	1
5286	3992	1
5733	2192	1
9861	4491	1
3902	9860	1
466	4562	1
1830	1235	1
1068	8766	1
1068	1296	1
304	665	1
1068	1235	1
1068	1830	1
8766	65	1
1296	65	1
65	1235	1
65	1830	1
1068	65	1
1445	3160	1
2637	3160	1
1445	5641	1
2637	5641	1
5641	3160	1
992	665	1
1296	1830	1
665	504	1
8766	1830	1
992	228	1
2029	8054	1
228	665	1
228	90	1
228	504	1
304	228	1
228	627	1
195	228	1
20710	228	1
1296	1235	1
8772	3836	1
5709	876	1
665	90	1
97	665	1
8765	8116	1
8766	1296	1
8766	1235	1
3740	6504	1
3740	294	1
657	4831	1
83	1332	1
66	83	1
1046	9084	1
9076	7134	1
4877	4150	1
9830	4403	1
1946	9076	1
1946	7134	1
2280	9076	1
2280	7134	1
1946	2280	1
2116	9076	1
9442	1569	1
2116	7134	1
2280	2116	1
6628	840	1
357	6628	1
357	840	1
83	1064	1
1275	83	1
9025	558	1
66	1064	1
562	176	1
1417	9847	1
806	1275	1
1966	806	1
1966	1275	1
1275	1332	1
9848	9847	1
1966	1332	1
806	1064	1
1275	1064	1
1966	1064	1
1332	1064	1
66	1275	1
4150	974	1
4877	974	1
66	1966	1
66	1332	1
9024	9025	1
9024	558	1
3740	3402	1
2933	1652	1
9828	9827	1
1652	5468	1
9023	326	1
6552	326	1
9018	326	1
2933	326	1
326	5468	1
1652	326	1
9023	215	1
6552	215	1
9018	215	1
2933	215	1
5468	215	1
1365	9826	1
1652	215	1
326	215	1
9023	10	1
9829	9827	1
9018	1652	1
6552	9023	1
6552	1652	1
9018	9023	1
9018	6552	1
2933	9023	1
237	1518	1
3945	237	1
2933	6552	1
2933	9018	1
3945	1518	1
9829	1616	1
9828	1616	1
9827	1616	1
9023	5468	1
6552	5468	1
9018	5468	1
2933	5468	1
9828	9829	1
9023	1652	1
176	7216	1
562	1798	1
562	7216	1
9072	872	1
9866	7031	1
9072	234	1
9865	7031	1
234	9069	1
9072	634	1
7031	1882	1
9069	634	1
7031	8787	1
872	634	1
223	430	1
9863	7031	1
9865	9866	1
9866	1882	1
9866	8787	1
9067	3142	1
441	998	1
9863	9866	1
872	9069	1
9863	9867	1
7216	1798	1
9867	8787	1
9866	9867	1
1937	945	1
1450	945	1
1937	86	1
1450	86	1
86	945	1
1937	62	1
1450	62	1
62	945	1
9865	9867	1
1937	159	1
1450	159	1
159	86	1
1868	2063	1
1868	341	1
9867	1882	1
9072	9069	1
303	998	1
9865	1882	1
2262	998	1
441	608	1
7690	9078	1
9080	9078	1
7690	9080	1
518	9849	1
7690	768	1
9080	768	1
9078	595	1
7690	595	1
9080	595	1
164	9849	1
768	595	1
1417	9848	1
9077	9081	1
2678	9081	1
9077	2678	1
3336	594	1
3336	492	1
1980	1324	1
9090	1324	1
9092	1324	1
1882	8787	1
303	608	1
2262	608	1
998	608	1
2484	9075	1
2881	9075	1
9865	8787	1
9863	9865	1
2484	2881	1
1980	9090	1
9863	1882	1
2484	1639	1
2881	1639	1
9863	8787	1
164	518	1
9092	9090	1
9092	1980	1
6552	10	1
9018	10	1
2933	10	1
3714	840	1
840	3929	1
1103	2770	1
1103	3714	1
9824	879	1
1103	3586	1
1103	840	1
1680	2770	1
3714	1680	1
840	1680	1
1107	2770	1
1107	3714	1
1107	3586	1
1107	3929	1
1107	840	1
9823	879	1
1107	1103	1
1107	1680	1
3586	840	1
3318	879	1
4326	142	1
840	2770	1
3222	117	1
117	3318	1
4	8798	1
6017	4	1
2694	4	1
4	4326	1
9824	117	1
4	549	1
4	581	1
9823	117	1
3222	879	1
6119	9151	1
3714	2770	1
3586	2770	1
3586	3714	1
3929	2770	1
3714	3929	1
806	6640	1
38	6640	1
35	1866	1
160	1866	1
3582	806	1
7366	9141	1
7366	9142	1
212	1766	1
9152	7366	1
73	1140	1
1140	2	1
9141	9137	1
9142	9137	1
9152	9137	1
7366	9137	1
9141	19	1
9142	19	1
9152	19	1
9137	19	1
124	865	1
1140	332	1
806	700	1
9152	9142	1
9152	9141	1
7227	1381	1
3222	3318	1
9824	3222	1
1989	9145	1
7227	1297	1
7227	5184	1
9823	3222	1
5184	1297	1
1297	1381	1
3582	700	1
9824	3318	1
430	1297	1
9823	3318	1
9823	9824	1
700	1185	1
806	1185	1
9141	9142	1
549	142	1
2694	142	1
10	5468	1
9045	9044	1
8044	9044	1
566	1599	1
9045	193	1
9044	193	1
8044	193	1
9045	64	1
9044	64	1
8044	64	1
64	193	1
9045	2	1
9044	2	1
8044	2	1
193	2	1
64	2	1
73	9045	1
73	9044	1
73	8044	1
9045	8044	1
1923	9047	1
117	879	1
9048	38	1
1652	10	1
10	215	1
9023	78	1
6552	78	1
9018	78	1
2933	78	1
5468	78	1
1652	78	1
78	215	1
10	78	1
566	1569	1
1599	1569	1
5972	9048	1
5972	2776	1
9825	1569	1
9048	2776	1
5972	38	1
73	193	1
73	64	1
9043	742	1
9043	61	1
60	879	1
6017	484	1
484	2694	1
484	4326	1
484	549	1
60	3222	1
484	581	1
68	8798	1
60	3318	1
2694	68	1
4326	68	1
549	68	1
484	68	1
142	8798	1
9824	60	1
6017	142	1
9823	60	1
484	8798	1
2694	581	1
60	117	1
4326	8798	1
989	9041	1
4914	62	1
6630	602	1
6017	8798	1
2694	8798	1
6017	2694	1
566	9825	1
9825	1599	1
6017	581	1
6017	4326	1
2694	4326	1
549	8798	1
6017	549	1
2694	549	1
4326	549	1
581	8798	1
1316	3995	1
2006	1316	1
9867	7031	1
1396	30	1
285	30	1
30	162	1
1065	30	1
345	554	1
431	990	1
4745	30	1
5676	30	1
2613	990	1
345	990	1
1396	285	1
1396	162	1
554	990	1
431	127	1
2613	127	1
345	127	1
1065	1396	1
4745	1396	1
2613	554	1
2613	345	1
8741	320	1
431	345	1
8738	320	1
8727	256	1
8741	256	1
8740	256	1
8738	256	1
1401	256	1
320	256	1
777	3466	1
8732	8731	1
3103	8732	1
3103	8731	1
3969	1967	1
3969	1226	1
2613	360	1
402	360	1
2613	402	1
2613	431	1
1675	1396	1
5676	1396	1
285	162	1
990	127	1
1675	1065	1
32	175	1
431	6	1
1065	5676	1
1675	4745	1
4745	5676	1
1675	5676	1
1454	134	1
163	134	1
2793	134	1
1454	2793	1
229	64	1
229	458	1
9878	229	1
9877	229	1
229	5428	1
64	458	1
5676	162	1
990	32	1
554	32	1
345	175	1
2613	229	1
229	345	1
229	554	1
229	990	1
229	127	1
431	175	1
2613	175	1
1675	285	1
345	32	1
5676	285	1
554	175	1
4745	162	1
990	175	1
1675	162	1
431	32	1
2613	32	1
320	8740	1
777	192	1
9877	64	1
125	2985	1
2766	4831	1
406	8603	1
2300	3883	1
2300	2995	1
2300	4831	1
3883	2396	1
2995	2396	1
406	2985	1
406	125	1
2396	4831	1
5700	8607	1
708	8607	1
3883	2995	1
708	5700	1
8608	895	1
4768	895	1
8608	907	1
2766	2995	1
8603	125	1
8727	320	1
8603	2985	1
8612	1055	1
8612	372	1
372	1055	1
95	8612	1
2300	2766	1
95	372	1
2766	2396	1
8356	8609	1
8356	2087	1
2087	8609	1
8600	3600	1
8602	4528	1
8602	2261	1
2261	4528	1
234	8602	1
234	4528	1
3883	2766	1
4768	907	1
895	907	1
549	814	1
3883	4831	1
8741	8727	1
305	102	1
8727	8740	1
102	1362	1
8741	8740	1
8727	8738	1
8741	8738	1
102	1391	1
305	1362	1
305	1391	1
8738	8740	1
1401	8727	1
1401	8741	1
1401	8740	1
1401	8738	1
1362	1391	1
9851	623	1
1604	1574	1
1604	1451	1
2995	4831	1
696	649	1
549	180	1
8714	8713	1
8714	8712	1
8713	8712	1
7075	8708	1
487	1006	1
487	649	1
487	696	1
24	178	1
487	231	1
8700	5097	1
8705	8707	1
8705	2805	1
2805	8707	1
1067	178	1
1067	24	1
9878	64	1
64	5428	1
1316	9074	1
6811	3419	1
1996	790	1
9868	511	1
3853	9868	1
3949	1113	1
9867	64	1
9866	64	1
1113	1442	1
4506	1113	1
9865	64	1
64	8787	1
1113	3938	1
9863	64	1
1113	432	1
9867	1087	1
7031	1087	1
9866	1087	1
9865	1087	1
3853	511	1
1695	3419	1
9869	9871	1
6811	9380	1
2028	8663	1
8664	2028	1
9869	7476	1
2028	8676	1
8698	2028	1
9869	9870	1
68	9380	1
2028	818	1
1050	8663	1
8664	1050	1
1050	8676	1
1050	8698	1
1050	818	1
68	3419	1
1695	9380	1
3419	9380	1
1050	2028	1
1087	8787	1
109	1113	1
3317	6601	1
2447	3317	1
8686	8687	1
8686	1491	1
8687	1491	1
8686	449	1
8687	449	1
449	1491	1
8686	42	1
8687	42	1
1491	42	1
8688	2472	1
223	8876	1
8787	1261	1
2020	8585	1
2006	9074	1
9863	1261	1
9074	3995	1
2006	3995	1
4558	8684	1
8680	6541	1
12	5006	1
5006	8678	1
3317	2606	1
6601	239	1
3317	239	1
9863	1087	1
2422	2547	1
2422	347	1
5005	8678	1
9867	1261	1
12	5005	1
956	8678	1
7031	1261	1
9866	1261	1
956	5005	1
9865	1261	1
956	5006	1
12	8678	1
7476	9870	1
8698	818	1
9878	458	1
716	194	1
3928	194	1
716	7440	1
716	3928	1
3928	7440	1
352	430	1
9874	430	1
345	6	1
9873	430	1
554	6	1
990	6	1
229	6	1
352	9874	1
352	9873	1
9874	9873	1
1944	1099	1
957	688	1
688	6238	1
7440	194	1
2575	1478	1
818	8676	1
7468	2655	1
9877	458	1
458	5428	1
9878	9877	1
9878	5428	1
9877	5428	1
9876	2591	1
6936	54	1
9875	54	1
2420	6936	1
9875	2420	1
9875	6936	1
515	2638	1
206	26	1
841	26	1
1127	26	1
1127	841	1
4058	554	1
9872	688	1
140	1099	1
140	1944	1
688	6841	1
8660	2270	1
678	2270	1
1437	4247	1
8664	8663	1
1038	9871	1
1038	7476	1
8676	8663	1
1038	9870	1
1038	9869	1
7476	9871	1
8664	8676	1
9871	9870	1
8698	8663	1
8664	8698	1
8698	8676	1
818	8663	1
8664	818	1
1340	2270	1
6738	2270	1
678	8660	1
6841	6238	1
9864	688	1
957	6238	1
537	8670	1
957	6841	1
4114	1911	1
9872	6238	1
7975	8659	1
9864	6238	1
6738	678	1
9872	6841	1
9872	9864	1
8035	8656	1
6738	1340	1
6738	8660	1
9864	6841	1
1340	8660	1
360	581	1
8152	3927	1
4996	4580	1
10466	2642	1
9817	259	1
4268	486	1
259	293	1
486	1982	1
9816	259	1
9817	293	1
9816	9817	1
234	486	1
4268	84	1
1982	84	1
234	84	1
486	84	1
3499	1272	1
10466	10467	1
10466	10468	1
9816	293	1
10467	10468	1
10466	7552	1
10467	7552	1
9816	5	1
234	1982	1
4268	234	1
322	5674	1
3209	497	1
2782	497	1
4677	497	1
5674	10463	1
1970	10463	1
5674	1970	1
259	5	1
322	10463	1
322	1970	1
9817	5	1
10464	6577	1
6432	6577	1
10464	6432	1
10464	419	1
6432	419	1
10465	3049	1
10465	1120	1
3049	1120	1
10468	7552	1
1160	13	1
456	4677	1
1194	13	1
3208	1619	1
4105	1619	1
304	10469	1
304	3208	1
10469	151	1
760	21	1
5194	21	1
4105	151	1
23	5194	1
760	5194	1
151	1619	1
304	151	1
3599	7411	1
3599	2665	1
2365	7411	1
918	2208	1
3599	2365	1
2314	1385	1
6614	1385	1
10469	1619	1
4105	3208	1
10469	4105	1
10468	214	1
1194	1160	1
1333	1024	1
2642	10467	1
2642	10468	1
1333	9568	1
2642	7552	1
10466	214	1
10467	214	1
7552	214	1
10469	2099	1
9568	1024	1
2642	214	1
10466	174	1
10467	174	1
10468	174	1
2642	174	1
10469	3208	1
10469	1501	1
10462	497	1
456	2782	1
2500	6414	1
72	873	1
6718	1143	1
10473	873	1
9901	7370	1
10472	873	1
1859	873	1
1143	873	1
2110	9900	1
1078	60	1
60	1991	1
1078	1991	1
1621	134	1
6260	134	1
46	1621	1
46	6260	1
6718	873	1
321	1621	1
72	10473	1
10472	72	1
72	1859	1
4288	9901	1
4288	7370	1
6718	1859	1
88	3193	1
231	3246	1
1419	231	1
594	231	1
437	231	1
4341	3193	1
2818	4341	1
2818	3193	1
4341	88	1
2818	88	1
10472	6718	1
10472	10473	1
10473	1859	1
10472	1859	1
1685	9901	1
10473	1143	1
10472	1143	1
1143	1859	1
6718	10473	1
72	1143	1
10473	85	1
3209	456	1
6260	1621	1
6166	154	1
154	2256	1
115	6166	1
115	2030	1
115	2256	1
115	154	1
204	2030	1
204	2256	1
2464	2258	1
10460	238	1
10461	2692	1
5417	2464	1
3209	10462	1
10462	2782	1
3209	2782	1
4677	10462	1
3209	4677	1
4677	2782	1
456	10462	1
5417	2258	1
6166	2256	1
2030	6166	1
3190	908	1
9899	1341	1
9899	1347	1
1878	9898	1
7253	1635	1
1234	7432	1
6492	625	1
1964	908	1
1964	3190	1
10472	85	1
85	873	1
1454	1026	1
1454	2258	1
5417	1454	1
1454	2464	1
2258	1026	1
5417	1026	1
2464	1026	1
6718	85	1
10488	6414	1
2500	10488	1
1419	437	1
2214	10508	1
10524	10508	1
10525	10508	1
10508	10526	1
10527	10508	1
7190	10508	1
10524	2753	1
10526	2753	1
10527	2753	1
7190	2753	1
2868	82	1
10508	2753	1
10524	2214	1
10525	2214	1
2214	10526	1
10527	2214	1
788	25	1
992	25	1
631	25	1
7190	2214	1
788	82	1
9727	9726	1
7190	10527	1
6266	311	1
4791	222	1
10524	10526	1
10525	10526	1
10524	10527	1
10525	10527	1
382	31	1
10527	10526	1
4791	382	1
7190	10524	1
7190	10526	1
311	9727	1
311	9726	1
7190	10525	1
6266	1508	1
1508	9727	1
1508	9726	1
6266	9727	1
6266	9726	1
788	392	1
2214	2753	1
222	31	1
1112	296	1
992	392	1
10492	972	1
806	1877	1
10492	1877	1
2868	392	1
6979	725	1
631	392	1
806	725	1
10492	725	1
725	972	1
725	1877	1
806	267	1
10492	267	1
725	267	1
5099	1243	1
10493	1631	1
1268	1188	1
848	7900	1
848	2495	1
10492	806	1
7414	788	1
6979	10492	1
678	10491	1
1493	10507	1
788	3796	1
10490	1504	1
10490	916	1
992	788	1
2868	788	1
10490	78	1
1504	78	1
10491	2007	1
788	7415	1
678	2007	1
788	631	1
1720	10491	1
678	1720	1
1720	2007	1
10491	1677	1
678	1677	1
6979	806	1
222	382	1
4791	267	1
53	6414	1
2111	243	1
228	4155	1
712	228	1
205	4155	1
712	205	1
209	9733	1
4155	59	1
228	59	1
9732	209	1
9733	472	1
9732	472	1
10514	742	1
1547	10515	1
9732	9733	1
397	9731	1
2208	1557	1
9730	5376	1
141	952	1
2498	82	1
10516	2111	1
712	4155	1
1099	1814	1
6715	4780	1
7049	216	1
10488	53	1
2500	53	1
14	4312	1
940	10509	1
6614	2314	1
1745	216	1
3319	946	1
946	651	1
3319	651	1
10513	4780	1
10510	1358	1
3437	10512	1
2207	1745	1
7049	1745	1
393	3437	1
7049	2207	1
393	10512	1
6715	10513	1
10516	243	1
1037	1784	1
382	267	1
4501	141	1
6365	6366	1
6366	1264	1
4501	9729	1
10522	2170	1
6365	2170	1
6366	2170	1
9728	4501	1
9728	9729	1
267	79	1
1265	10523	1
1265	1352	1
222	79	1
1352	10523	1
382	79	1
2858	724	1
4791	79	1
222	267	1
10525	10524	1
31	267	1
10522	6366	1
9728	952	1
10522	1264	1
10517	10518	1
1037	68	1
68	1784	1
141	9729	1
9728	141	1
147	113	1
4411	10517	1
9908	10517	1
4411	9908	1
4411	10518	1
9729	952	1
9908	10518	1
10519	84	1
79	1999	1
2742	10520	1
10520	92	1
2742	92	1
4501	952	1
10522	6365	1
594	437	1
437	3246	1
7236	567	1
3194	2695	1
55	1719	1
539	482	1
482	135	1
8268	3707	1
1107	8268	1
1107	3707	1
8227	747	1
4552	3000	1
8233	6222	1
1635	8233	1
1635	6222	1
8240	733	1
8240	41	1
9911	3000	1
4552	9911	1
41	733	1
3194	8252	1
8252	2357	1
3194	2357	1
8316	1559	1
116	115	1
1788	9911	1
3778	3000	1
158	8334	1
8334	2	1
83	9911	1
4987	8305	1
564	3000	1
564	9911	1
1678	8305	1
3778	1788	1
4987	1678	1
115	5041	1
1411	8305	1
1411	4987	1
3778	9911	1
1788	3000	1
1411	1678	1
522	5041	1
116	5041	1
116	522	1
8252	2695	1
8252	972	1
83	4552	1
3194	972	1
10181	651	1
651	10475	1
10476	651	1
3736	651	1
781	651	1
10181	2331	1
2331	10475	1
10476	2331	1
1033	823	1
823	3493	1
2331	651	1
10181	1228	1
1228	10475	1
10476	1228	1
1033	1305	1
1305	3493	1
10181	161	1
161	10475	1
1033	3493	1
781	10476	1
781	10475	1
781	10181	1
9910	9909	1
9910	27	1
27	9909	1
8252	458	1
3194	458	1
458	2357	1
9910	98	1
98	9909	1
6106	9910	1
6106	9909	1
3736	10476	1
264	2936	1
264	9908	1
10181	10475	1
10181	10476	1
10476	10475	1
10181	3736	1
9908	2936	1
3736	10475	1
8334	1141	1
8334	2045	1
3736	161	1
2441	83	1
714	9907	1
3989	3093	1
949	1837	1
1017	6461	1
949	9907	1
1017	3093	1
2345	9907	1
9907	1837	1
3989	1017	1
533	83	1
234	83	1
1454	6461	1
1454	3093	1
83	1511	1
1017	1454	1
487	2139	1
487	52	1
180	2139	1
487	180	1
3093	6461	1
714	1837	1
937	488	1
288	9907	1
7235	567	1
3476	567	1
4499	567	1
2317	201	1
7236	201	1
6765	201	1
7235	201	1
288	1837	1
1258	8290	1
3799	488	1
8290	531	1
1258	531	1
2637	3559	1
3426	8294	1
177	8294	1
8271	8277	1
2711	8277	1
2711	8271	1
52	180	1
8329	2450	1
83	3000	1
8329	4523	1
3990	763	1
234	806	1
6146	510	1
3990	510	1
6146	207	1
2441	1511	1
806	1511	1
6146	308	1
3990	308	1
2441	806	1
9912	429	1
83	3778	1
44	763	1
510	44	1
2535	1895	1
83	1788	1
1667	364	1
314	1667	1
4	1667	1
6146	763	1
3990	1346	1
6146	1346	1
657	972	1
2450	4523	1
8329	972	1
2450	972	1
4523	972	1
8329	657	1
2450	657	1
533	1511	1
657	4523	1
8329	123	1
6146	3990	1
2441	533	1
2450	123	1
4523	123	1
657	123	1
2910	152	1
533	806	1
234	1511	1
234	2441	1
10476	161	1
781	161	1
594	1419	1
91	3268	1
9903	337	1
7130	25	1
9904	9903	1
776	9902	1
25	1808	1
7130	40	1
1755	9902	1
40	10481	1
40	1808	1
7130	51	1
51	4336	1
51	10481	1
51	1808	1
91	339	1
10482	1229	1
10482	4334	1
1229	4334	1
5081	2765	1
10484	3886	1
10481	1808	1
9904	337	1
4336	1808	1
7130	4336	1
2073	858	1
10474	729	1
2073	729	1
9904	8	1
858	729	1
4942	7130	1
2254	7130	1
4942	4336	1
9903	8	1
2254	1808	1
337	590	1
9904	590	1
4942	10481	1
7130	10481	1
9903	590	1
10481	4336	1
4942	1808	1
7130	1808	1
10484	1217	1
10485	315	1
2073	10474	1
10485	6470	1
135	298	1
5624	10487	1
7939	10487	1
7939	5624	1
2042	10487	1
2042	5624	1
2042	7939	1
14	10487	1
14	5624	1
14	7939	1
14	2042	1
5	10487	1
5	5624	1
2042	5	1
14	5	1
130	125	1
1206	9901	1
594	3246	1
4288	1685	1
330	298	1
33	9901	1
330	135	1
339	3268	1
315	6470	1
10485	169	1
169	6470	1
10485	495	1
495	315	1
117	3268	1
495	6470	1
495	169	1
33	4288	1
10486	433	1
10485	351	1
